State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_type_TCPD,Party_ID,Max_Poll_No,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Country,Women %,,,Name of Party,Result_2019,Result_2014,Share_2019,Share_2014,MH_2009_Party,MH_2009_Seats,MH_2009_Votes%,MH_2014_Party,MH_2014_Seats,MH_2014_Votes%,MH_Year,Congress Seats
Andhra_Pradesh,17,4,2019,4,0,4,13,GANNU MALLAYYA,M,IND,1313,,1239754,1825769,VISAKHAPATNAM,GEN,SEEMANDHRA,14,67.9,0.11,yes,155,0.01,3.45,62,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,4,2019,4,0,4,14,KOTHAPALLI GEETHA,F,IND,1158,ST,1239754,1825769,VISAKHAPATNAM,GEN,SEEMANDHRA,14,67.9,0.09,yes,30,0,3.45,GEAP15028,Independents,10809,0,TRUE,2,YSRCP,8615,,,FALSE,1,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,4,2019,4,0,4,15,GAMPALA SOMASUNDARAM,M,IND,1128,,1239754,1825769,VISAKHAPATNAM,GEN,SEEMANDHRA,14,67.9,0.09,yes,0,0,3.45,61,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,1,Dr.Beesetti Venkata Satyavathi,F,YSRCP,586226,GEN,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,47.33,no,89192,7.2,2.63,67,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,2,ADARI ANAND KUMAR,M,TDP,497034,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,40.13,no,414446,33.46,2.63,65,State-based Party,8300,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,3,Chintala Partha Sarathi,M,Janasena Party,82588,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,6.67,yes,47691,3.85,2.63,71,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,4,None Of The Above,,NOTA,34897,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,2.82,yes,21621,1.75,2.63,,,,0,TRUE,549,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,5,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),M,BJP,13276,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,1.07,yes,3155,0.25,2.63,66,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,6,Ruthala Srirama Murthy,M,INC,10121,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.82,yes,5677,0.46,2.63,68,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,7,Vadlamuri Krishna Swaroop,M,Dalita Bahujana Party,4444,SC,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.36,yes,679,0.05,2.63,GEAP307,Local Party,2895,0,TRUE,2,DABAP,2895,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,8,Appala Naidu Tummagunta,M,IND,3765,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.3,yes,1049,0.08,2.63,74,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,9,P.S.AJAY KUMAR,M,Communist Party of India  (Marxist-Leninist)  (Liberation),2716,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.22,yes,913,0.07,2.63,69,,,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,10,Taadi Veera Jagadeeshwari,F,Pyramid Party of India,1803,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.15,yes,182,0.01,2.63,72,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,5,2019,4,0,4,11,K B SWAROOP,M,Jana Jagruti Party,1621,,1238491,1517497,ANAKAPALLI,GEN,SEEMANDHRA,10,81.61,0.13,yes,0,0,2.63,70,Local Party,17070,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,1,VANGA GEETHAVISWANATH,F,YSRCP,537630,GEN,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,43.54,no,25738,2.08,2.7,78,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,2,CHALAMALASETTY SUNIL,M,TDP,511892,GEN,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,41.46,no,379244,30.72,2.7,GEAP334,State-based Party,8300,0,TRUE,3,YSRCP,8615,,,FALSE,0,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,3,JYOTHULA VENKATESWARA RAO,M,Janasena Party,132648,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,10.74,yes,115495,9.35,2.7,82,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,4,None Of The Above,,NOTA,17153,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,1.39,yes,7557,0.61,2.7,,,,0,TRUE,550,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,5,YALLA VENKATA RAMA MOHAN RAO (DORABABU),M,BJP,9596,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.78,yes,956,0.08,2.7,77,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,6,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),M,INC,8640,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.7,yes,5313,0.43,2.7,76,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,7,KAKILETI RAVINDRA,M,IND,3327,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.27,yes,330,0.03,2.7,88,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,8,APPALAKONDA VANGALAPUDI,M,Mundadugu Praja Party,2997,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.24,yes,946,0.08,2.7,79,Local Party,17078,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,9,MEDISETTI VIJAYA KUMAR,M,IND,2051,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.17,yes,327,0.03,2.7,89,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,10,GODUGU SATYANARAYANA,M,Communist Party of India  (Marxist-Leninist)  (Liberation),1724,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.14,yes,36,0,2.7,GEAP69471,,,0,TRUE,2,IND,10809,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,11,B. GEETHA,F,Praja Shanthi Party,1688,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.14,yes,307,0.02,2.7,80,Local Party,6134,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,12,ANKADI SATHIBABU,M,IND,1381,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.11,yes,262,0.02,2.7,87,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,13,SATHI VEERALAKSHMI,F,Pyramid Party of India,1119,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.09,yes,105,0.01,2.7,86,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,14,VASAMSETTY VENKATARAMANA,M,All India Forward Bloc,1014,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.08,yes,34,0,2.7,85,State-based Party,3040,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,15,DONAM NEELAKANTAM,M,All India Praja Party,980,SC,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.08,yes,165,0.01,2.7,GEAP327,Local Party,18180,0,TRUE,2,IND,10809,,,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,6,2019,4,0,4,16,PEDDIMSETTI. VENKATESWARARAO,M,Jana Jagruti Party,815,,1234655,1563226,KAKINADA,GEN,SEEMANDHRA,15,78.98,0.07,yes,0,0,2.7,84,Local Party,17070,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,1,CHINTA ANURADHA,F,YSRCP,485313,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,39.43,no,39966,3.25,3.03,94,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,2,GANTI HARISH MADHUR (BALAYOGI),M,TDP,445347,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,36.18,no,190499,15.48,3.03,93,State-based Party,8300,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,3,D M R SEKHAR,M,Janasena Party,254848,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,20.7,no,238399,19.37,3.03,95,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,4,None Of The Above,,NOTA,16449,,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,1.34,yes,4933,0.4,3.03,,,,0,TRUE,551,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,5,AYYAJI VEMA MANEPALLI,M,BJP,11516,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.94,yes,3638,0.3,3.03,GEAP51429,National Party,1605,0,TRUE,2,BJP,1605,,,TRUE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,6,JANGA GOUTHAM,M,INC,7878,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.64,yes,5107,0.41,3.03,96,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,7,REVU SUDHAKAR,M,IND,2771,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.23,yes,821,0.07,3.03,101,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,8,MORTHA SIVA RAMA KRISHNA,M,Pyramid Party of India,1950,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.16,yes,148,0.01,3.03,100,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,9,MURALIKRISHNA KANDERI,M,India Praja Bandhu Party,1802,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.15,yes,1,0,3.03,99,Local Party,3331,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,10,PANTHAGADA VIJAYA CHAKRAVARTHY,M,Republican Party of India (Khobragade),1801,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.15,yes,573,0.05,3.03,GEAP15048,Local Party,14880,0,TRUE,2,RPI(KH),14880,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,7,2019,4,0,4,11,CHELLE RAJANI,M,Jana Jagruti Party,1228,SC,1230903,1458788,AMALAPURAM,SC,SEEMANDHRA,10,84.38,0.1,yes,0,0,3.03,97,Local Party,17070,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,1,MARGANI BHARAT,M,YSRCP,582024,GEN,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,46.55,no,121634,9.73,2.63,105,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,2,MAGANTI ROOPA,F,TDP,460390,GEN,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,36.82,no,304583,24.36,2.63,104,State-based Party,8300,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,3,AKULA SATYANARAYANA,M,Janasena Party,155807,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,12.46,yes,137720,11.01,2.63,106,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,4,None Of The Above,,NOTA,18087,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,1.45,yes,5362,0.43,2.63,,,,0,TRUE,552,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,5,NALLURI VIJAYA SRINIVASA RAO,M,INC,12725,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,1.02,yes,391,0.03,2.63,102,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,6,PARAVASTU SATYA GOPINATH DAS,M,BJP,12334,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.99,yes,9465,0.76,2.63,103,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,7,KOLLAPU VENU,M,IND,2869,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.23,yes,1112,0.09,2.63,112,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,8,GEDDAM DAVID NELSON BABU,M,Ambedkarite Party of India,1757,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.14,yes,515,0.04,2.63,107,Local Party,880,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,9,KURUVELLA BHANUCHANDAR,M,IND,1242,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.1,yes,81,0.01,2.63,111,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,10,SANGISETTI SRINIVASA RAO,M,Pyramid Party of India,1161,GEN,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.09,yes,126,0.01,2.63,GEAP375,Local Party,6298,0,TRUE,2,PPOI,6298,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,11,BANDARU RAJESWARA RAO,M,Jana Jagruti Party,1035,,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.08,yes,39,0,2.63,109,Local Party,17070,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,8,2019,4,0,4,12,MEDA SRINIVAS,M,Rashtriya Praja Congress  (Secular),996,GEN,1250427,1436010,RAJAHMUNDRY,GEN,SEEMANDHRA,11,87.08,0.08,yes,0,0,2.63,GEAP376,,,0,TRUE,3,RPC(S),6772,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,1,KANUMURU RAGHU RAMA KRISHNA RAJU,M,YSRCP,447594,GEN,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,38.11,no,31909,2.72,3.03,114,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,2,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),M,TDP,415685,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,35.39,no,165396,14.08,3.03,116,State-based Party,8300,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,3,NAGABABU KONIDELA,M,Janasena Party,250289,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,21.31,no,236479,20.14,3.03,123,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,4,KANUMURU BAPIRAJU,M,INC,13810,GEN,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,1.18,yes,1432,0.12,3.03,GEAP51444,National Party,3482,0,TRUE,6,INC,3482,,,TRUE,2,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,5,PYDIKONDALA MANIKYALA RAO,M,BJP,12378,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,1.05,yes,312,0.03,3.03,115,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,6,None Of The Above,,NOTA,12066,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,1.03,yes,7796,0.66,3.03,,,,0,TRUE,553,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,7,YELLA VENU GOPAL RAO,M,Nava Samaj Party,4270,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.36,yes,808,0.07,3.03,117,Local Party,5814,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,8,G S RAJU,M,SP,3462,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.29,yes,425,0.04,3.03,120,State-based Party,7425,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,9,K.A.PAUL,M,Praja Shanthi Party,3037,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.26,yes,360,0.03,3.03,124,Local Party,6134,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,10,MEDAPATI VARAHALA REDDY,M,IND,2677,GEN,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.23,yes,29,0,3.03,GEAP400,Independents,10809,0,TRUE,2,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,11,NALLI RAJESH,M,IND,2648,SC,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.23,yes,445,0.04,3.03,GEAP384,Independents,10809,0,TRUE,2,RP(K),6935,,,FALSE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,12,NALLAM SURYA CHANDRA RAO,M,Pyramid Party of India,2203,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.19,yes,603,0.05,3.03,122,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,13,DASARI KRISHNA MURTHY,M,India Praja Bandhu Party,1600,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.14,yes,327,0.03,3.03,121,Local Party,3331,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,14,GOTTUMUKKALA SHIVAJI,M,IND,1273,SC,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.11,yes,406,0.03,3.03,GEAP387,Independents,10809,0,TRUE,2,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,15,GANJI PURNIMA,F,Republican Party of India (A),867,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.07,yes,285,0.02,3.03,118,State-based Party,12285,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,9,2019,4,0,4,16,GURUGUBILLI RAMBABU,M,Marxist Communist Party of India (United),582,,1174441,1438922,NARSAPURAM,GEN,SEEMANDHRA,15,81.62,0.05,yes,0,0,3.03,119,Local Party,5399,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,1,KOTAGIRI SRIDHAR,M,YSRCP,676809,GEN,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,50.97,no,165925,12.5,2.44,129,State-based Party,8615,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,2,MAGANTTI VENKATESWARA RAO BABU,M,TDP,510884,GEN,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,38.47,no,434057,32.69,2.44,GEAP50659,State-based Party,8300,0,TRUE,6,TDP,8300,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,3,PENTAPATI PULLARAO,M,Janasena Party,76827,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,5.79,yes,52947,3.99,2.44,134,Local Party,17069,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,4,None Of The Above,,NOTA,23880,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,1.8,yes,3502,0.26,2.44,,,,0,TRUE,554,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,5,JETTI GURUNADHA RAO,M,INC,20378,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,1.53,yes,11966,0.9,2.44,131,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,6,CHINNAM RAMA KOTAYYA,M,BJP,8412,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.63,yes,5402,0.41,2.44,130,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,7,Dr.MENDEM. SANTHOSH KUMAR(PEDDABABU),M,IND,3010,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.23,yes,75,0.01,2.44,138,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,8,CHINA VENKATA SURYANARAYANA JOSYULA,M,Pyramid Party of India,2935,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.22,yes,1056,0.08,2.44,133,Local Party,6298,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,9,MATHE. BOBBY,M,Republican Party of India (A),1879,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.14,yes,231,0.02,2.44,135,State-based Party,12285,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,10,ALAGA. RAVI KUMAR,M,IND,1648,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.12,yes,387,0.03,2.44,137,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Andhra_Pradesh,17,10,2019,4,0,4,11,V. SIVA RAMA KRISHNA,M,Jana Jagruti Party,1261,,1327923,1594366,ELURU,GEN,SEEMANDHRA,10,83.29,0.09,yes,0,0,2.44,136,Local Party,17070,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
